customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3315,Chelsea Church,michaelholmes@example.org,Grenada,2021-07-24,Standard,5023.66
3316,Donna Brown,robinsonkelsey@example.net,Dominica,2022-04-10,Premium,2611.32
3317,Brian Olson,gwagner@example.org,Zambia,2025-04-07,Standard,9530.83
3318,Melinda Myers,nicolegonzalez@example.org,Kyrgyz Republic,2023-11-25,Standard,9970.52
3319,Amber Wilson,ericmorales@example.com,Greece,2020-09-30,Basic,9623.65
3320,Erik Tyler,courtneybarnett@example.com,United States Virgin Islands,2023-10-24,Standard,4256.98
3321,Elizabeth Hill,chungdeborah@example.net,Cook Islands,2023-04-28,Standard,1813.23
3322,Lisa Smith,harold62@example.org,San Marino,2023-08-01,Standard,117.19
3323,Crystal Oneill,bhernandez@example.com,Cook Islands,2023-03-27,Basic,6335.00
3324,Jonathan Brooks,kristen15@example.net,Macao,2020-10-06,Standard,4658.75
3325,Daniel Hill,bjones@example.net,Puerto Rico,2023-10-02,Basic,9339.95
3326,Christopher Aguilar,alexandererik@example.org,Tonga,2024-10-11,Basic,8122.58
3327,Amanda Reynolds,rileyjared@example.net,Micronesia,2025-10-27,Basic,9969.51
3328,Taylor Clark,bcantu@example.com,Hungary,2023-05-02,Premium,402.90
3329,James Parker,hruiz@example.org,Grenada,2020-11-22,Standard,5946.21
3330,Cheryl Graham,gabrielaedwards@example.org,Cameroon,2021-03-02,Standard,1908.14
3331,Billy Middleton,gschultz@example.com,Algeria,2021-09-06,Standard,5582.67
3332,Donna Parsons,xroman@example.net,Switzerland,2025-09-09,Standard,539.94
3333,Stephen Snyder,xfitzgerald@example.net,Tonga,2024-06-27,Standard,3488.97
3334,Carmen Gonzales,jodyodonnell@example.com,Timor-Leste,2020-05-04,Standard,7087.74
3335,George Sanchez,troy62@example.org,Christmas Island,2025-08-21,Basic,6045.51
3336,Cassandra Miller,christine26@example.org,Mayotte,2024-04-20,Standard,1690.06
3337,Bobby Clark,zavalakathleen@example.com,Armenia,2020-08-05,Standard,5874.96
3338,Jacqueline Kirby,carrie00@example.net,Albania,2024-10-23,Standard,4906.71
3339,Peter Anderson,uparrish@example.com,Bermuda,2025-08-14,Standard,9254.95
3340,Rebecca Jarvis,davidburke@example.net,Puerto Rico,2021-01-31,Basic,7173.52
3341,Jenna Hunter,maria19@example.org,Dominican Republic,2021-02-15,Premium,4837.01
3342,Grant Johnston,madison52@example.org,Kiribati,2020-09-20,Standard,8277.13
3343,Kimberly Graves,jessica58@example.org,Suriname,2021-06-27,Standard,3174.18
3344,Patrick Joseph,nancynolan@example.net,Togo,2021-02-23,Basic,6184.14
3345,Benjamin Reed,vrivera@example.org,Lesotho,2021-05-01,Basic,7887.65
3346,Grant Peterson,nicole97@example.org,Malawi,2024-07-05,Basic,5444.86
3347,Denise Finley,gonzalezerin@example.net,Norfolk Island,2021-05-29,Standard,6855.95
3348,Rachel Bennett,cainjessica@example.org,Hong Kong,2021-11-25,Standard,7647.18
3349,Marissa Lee,brockglenda@example.net,Chad,2023-04-23,Standard,7300.85
3350,James Taylor,johnsmatthew@example.com,Sweden,2022-03-08,Premium,4926.41
3351,Joe Johnson,richard79@example.org,Micronesia,2023-01-30,Premium,301.15
3352,Deanna Davis,thomas55@example.org,Tuvalu,2021-02-01,Premium,9678.90
3353,Tracey Castillo,brandonmarshall@example.net,Pakistan,2021-10-25,Premium,5161.48
3354,Judith Smith,johnsonjennifer@example.com,Uganda,2022-02-11,Standard,5615.48
3355,Andrew Anderson,jroberts@example.org,Cayman Islands,2021-07-19,Standard,8497.23
3356,James Hill,hsheppard@example.com,Bermuda,2022-07-27,Standard,5136.96
3357,Angel Copeland,longgeorge@example.com,Central African Republic,2021-12-15,Basic,777.39
3358,Jacob Phillips,hlong@example.org,Angola,2022-05-26,Standard,6828.79
3359,Douglas Nielsen,edwardsholly@example.com,Lebanon,2022-06-30,Standard,8285.15
3360,Alyssa Carney,tiffanybrown@example.com,Cameroon,2024-01-12,Standard,7495.18
3361,Donald Mcdonald,mitchelljennifer@example.com,Nepal,2023-08-11,Basic,5499.64
3362,Mark Cortez,yprice@example.net,Russian Federation,2025-07-31,Standard,4014.14
3363,Joshua Moss,lauren99@example.org,Lesotho,2020-09-23,Premium,6987.46
3364,Emily Guzman,angela76@example.com,Djibouti,2023-05-28,Standard,9877.70
3365,Elizabeth Kim,buchananmelissa@example.com,Gibraltar,2021-12-21,Premium,7291.38
3366,Lindsey Reid,powelljohn@example.org,Guinea-Bissau,2020-10-22,Basic,6585.12
3367,Douglas Thompson,nathanmoore@example.org,Turks and Caicos Islands,2023-09-06,Premium,3804.32
3368,Crystal Mcdonald,doughertylisa@example.com,Dominica,2022-06-20,Premium,8991.51
3369,Leah Edwards,gwhite@example.net,Uruguay,2020-07-28,Premium,1211.44
3370,Brittany Romero DVM,carolynbrown@example.net,Honduras,2024-02-26,Premium,7473.07
3371,Christopher Clark,gomezmichael@example.org,Afghanistan,2025-12-20,Standard,6771.57
3372,Kim Kelly,jesuspaul@example.org,Saint Martin,2024-12-07,Standard,2320.15
3373,Erin Davis,cameron81@example.org,Argentina,2020-06-25,Basic,473.80
3374,Ronald Doyle,sharonwallace@example.com,Thailand,2020-09-29,Basic,3597.73
3375,Albert Davis,rdouglas@example.org,Palestinian Territory,2025-05-10,Basic,8328.69
3376,Christopher Campbell,david95@example.net,Moldova,2023-08-10,Standard,4770.21
3377,Jaclyn Aguilar,mark21@example.com,Lao People's Democratic Republic,2022-10-09,Basic,3663.93
3378,Jordan Ellis,ostewart@example.org,United Kingdom,2021-02-27,Standard,4923.38
3379,Roger Young Jr.,davislisa@example.org,Pakistan,2025-09-29,Basic,1036.79
3380,Matthew Jones,cphillips@example.net,Seychelles,2025-10-17,Standard,2280.16
3381,Sean West,fbrooks@example.org,Austria,2024-08-09,Standard,6245.29
3382,Danielle Barber,melanie79@example.com,Haiti,2024-08-08,Basic,8386.67
3383,Michelle Carney,henryyoung@example.org,Singapore,2022-01-09,Standard,6135.44
3384,Stephanie Baldwin,dburns@example.com,United States Virgin Islands,2025-11-07,Standard,3865.24
3385,Michelle Payne,georgejason@example.com,Dominican Republic,2024-09-06,Standard,4377.53
3386,Carlos Ortiz,john69@example.com,Saint Kitts and Nevis,2021-12-25,Basic,2564.60
3387,Lisa Hamilton,phillip91@example.net,India,2025-04-18,Basic,1448.61
3388,Edward Hardy,sabrina59@example.com,Mexico,2025-03-31,Standard,1538.68
3389,Julie Thompson DDS,linda37@example.net,Niue,2025-02-18,Basic,2558.70
3390,Raven Graham,amandathomas@example.com,Zimbabwe,2020-11-28,Standard,4476.48
3391,Roberto Walters,deanna82@example.net,Jordan,2020-05-05,Basic,4519.71
3392,Diana Holmes,william50@example.net,Samoa,2022-02-12,Basic,6538.16
3393,Kyle Allen,kking@example.org,Greece,2021-12-01,Basic,4459.30
3394,Elizabeth Miller,kenneth14@example.com,Mozambique,2021-06-28,Standard,2091.59
3395,Craig Lewis,collinsguy@example.com,Norfolk Island,2023-12-13,Basic,6857.34
3396,Brian Lewis,colerodney@example.net,French Guiana,2023-05-24,Standard,9825.65
3397,Richard Phelps,matthew75@example.net,Liechtenstein,2023-03-22,Premium,7720.29
3398,Anthony Horton,mitchellcarson@example.net,Qatar,2023-02-14,Standard,3769.65
3399,Stephanie Maldonado,danatodd@example.com,Turkey,2021-02-16,Standard,7821.73
3400,Matthew Walton,wjohnson@example.net,Saint Barthelemy,2020-03-28,Premium,2021.66
3401,Ruben Brown Jr.,karimorales@example.org,Cuba,2020-03-06,Basic,2457.65
3402,David Carpenter,michael05@example.org,Sudan,2024-08-23,Basic,1872.39
3403,Cody Jones,derrickhurley@example.net,Tonga,2022-04-03,Standard,3253.99
3404,Jordan Sanchez,mcclureleroy@example.net,Niger,2023-06-21,Standard,9586.54
3405,Thomas Mcgee,ugill@example.net,Afghanistan,2023-01-04,Basic,3393.80
3406,Jason Sanchez,christopher89@example.com,Cuba,2020-08-05,Standard,1374.17
3407,Anna Cobb,aspencer@example.net,Seychelles,2023-12-26,Basic,1120.21
3408,Kevin Ortiz,christina42@example.net,Antigua and Barbuda,2021-08-23,Standard,3713.40
3409,Craig Potts,fhughes@example.com,Grenada,2025-07-26,Basic,7585.06
3410,Kelli Castro,tdixon@example.org,Korea,2022-04-16,Premium,7857.09
3411,Breanna Smith,jason27@example.com,Morocco,2021-07-01,Standard,3030.13
3412,Jack Roach,marcus97@example.org,Belarus,2023-11-29,Basic,280.49
3413,Elizabeth Foster,angelawolf@example.net,Oman,2021-09-25,Standard,5609.92
3414,Brittany Nunez,carlosmurphy@example.com,Japan,2020-08-28,Basic,6504.13
3415,Matthew Nguyen,jenniferfletcher@example.com,Azerbaijan,2020-05-20,Standard,4929.48
3416,Tiffany Mitchell,kathleen18@example.org,Madagascar,2023-09-13,Standard,2886.96
3417,Cynthia Johnson,marissaalvarez@example.net,Congo,2024-04-24,Standard,8646.22
3418,Andres Thomas,joseph37@example.org,Bulgaria,2024-12-07,Standard,4304.23
3419,Beverly Espinoza,frank53@example.com,Suriname,2021-12-03,Standard,6083.32
3420,Andrea Garcia,rwilliams@example.com,Colombia,2024-12-03,Standard,5106.88
3421,Gregory Cox,adkinsamy@example.org,Romania,2025-02-05,Premium,2550.71
3422,Kimberly Good,shannon62@example.org,Norfolk Island,2021-06-03,Standard,9464.53
3423,Brett Armstrong,zmadden@example.org,Marshall Islands,2021-01-22,Standard,9487.72
3424,James White,william09@example.com,Malawi,2025-08-25,Standard,9228.11
3425,Jaime Kennedy,georgefarmer@example.org,Congo,2021-11-26,Basic,8591.46
3426,Susan Brown,xfranco@example.com,Cyprus,2025-05-22,Basic,3793.76
3427,Penny Clark,anthony56@example.org,Paraguay,2021-03-18,Basic,2544.29
3428,Eric Marshall,heatherbaxter@example.net,Brazil,2024-01-15,Standard,4928.78
3429,Randall Mullen,ecardenas@example.net,Belarus,2024-12-04,Standard,7711.92
3430,David Lewis III,crystal53@example.org,Singapore,2020-08-13,Basic,701.43
3431,Dr. Gail Flowers,tgibbs@example.org,Tajikistan,2020-11-25,Standard,9329.62
3432,Lisa Wilson,weaverteresa@example.com,French Guiana,2025-02-23,Standard,9466.48
3433,Penny Williams,jerrywilkerson@example.org,Israel,2023-05-17,Standard,6579.07
3434,Robert Mata,jasonjohnson@example.net,Maldives,2020-11-05,Premium,9427.20
3435,Tina Mullins,karenschneider@example.org,Singapore,2021-05-21,Basic,7124.53
3436,Shannon Thomas,victoria51@example.org,Lesotho,2021-07-19,Standard,9826.18
3437,Jonathan Gibson,ashleythomas@example.com,Philippines,2025-10-26,Basic,8962.36
3438,Erica Melton,isaac09@example.org,Niger,2021-09-14,Basic,9169.96
3439,Karen Gregory,stewarteric@example.org,Russian Federation,2020-10-19,Basic,4346.88
3440,Deborah Rivera,richard04@example.net,Ghana,2020-10-24,Standard,3525.74
3441,Wanda Washington,dianajacobs@example.net,Colombia,2020-01-23,Standard,2146.67
3442,Austin Stout,sancheztimothy@example.net,Guinea,2024-05-18,Standard,8276.08
3443,Mr. Scott Hendrix,gmartin@example.net,Svalbard & Jan Mayen Islands,2023-12-16,Basic,2350.96
3444,Maria Wu,rgibbs@example.net,Costa Rica,2024-02-08,Basic,2923.70
3445,Darlene Garza,jburke@example.org,Lesotho,2025-06-07,Basic,8195.88
3446,Sarah Woods,tbuckley@example.com,Jersey,2025-05-06,Premium,2409.61
3447,Meghan Shelton,martinsandra@example.net,Ecuador,2025-01-18,Standard,3639.22
3448,Katherine Wilson,yreynolds@example.com,Cyprus,2023-02-28,Basic,4445.22
3449,Stephanie Miller,jeanettescott@example.com,Saint Kitts and Nevis,2020-05-12,Standard,2483.34
3450,Lori Scott,lorigriffin@example.org,Belarus,2023-04-04,Basic,5789.99
3451,James Reeves,qtorres@example.org,Taiwan,2023-01-25,Basic,3485.86
3452,Brittany Vaughan,austin38@example.org,Egypt,2020-01-21,Standard,1915.52
3453,Ryan Lopez,carolynsnyder@example.net,Mauritius,2021-08-12,Basic,3113.58
3454,Kimberly Riddle,mthomas@example.net,Eritrea,2024-07-22,Standard,3805.11
3455,Robert Mcconnell,john55@example.org,Rwanda,2022-08-05,Standard,58.28
3456,Joseph Jacobs,dayjennifer@example.net,Venezuela,2020-06-14,Standard,792.97
3457,Michael Herman,mcclurebobby@example.com,New Zealand,2024-01-17,Premium,7348.78
3458,Aaron Strong,jeanette05@example.org,Seychelles,2021-04-15,Basic,7474.07
3459,Sarah Armstrong,robertallen@example.net,Isle of Man,2025-11-30,Premium,5268.24
3460,George Cardenas,christinelopez@example.net,Holy See (Vatican City State),2024-07-25,Premium,5931.68
3461,Paul Sweeney,chad10@example.com,Ireland,2024-10-17,Premium,4100.06
3462,Jack Meyer,maria53@example.net,Dominica,2020-02-19,Premium,4270.14
3463,Rachel Johnston,lucasjustin@example.org,Trinidad and Tobago,2021-12-22,Basic,5562.29
3464,Phillip Rowland,jessica30@example.net,Bolivia,2025-01-25,Standard,4635.11
3465,Joanne Small,jwhitehead@example.com,Sweden,2022-11-29,Standard,2777.13
3466,Linda Wilson,margaretwood@example.org,Trinidad and Tobago,2022-08-15,Basic,917.22
3467,Brian Frederick,porterjanet@example.org,Monaco,2020-10-04,Standard,8001.69
3468,Deborah Colon,frodgers@example.org,Zimbabwe,2024-09-20,Standard,6624.70
3469,Henry Brooks,dana00@example.com,British Virgin Islands,2024-09-25,Premium,5633.17
3470,Ronald Branch,balvarez@example.net,Guam,2024-10-03,Standard,2205.27
3471,Sierra Roberts,ywarren@example.org,Bosnia and Herzegovina,2020-05-24,Basic,2735.87
3472,Kara Foster,jzimmerman@example.org,Timor-Leste,2025-05-13,Premium,943.01
3473,Terry Velez,robert57@example.org,Uruguay,2021-08-17,Basic,4550.95
3474,Tiffany Baker,rhernandez@example.com,Qatar,2020-06-08,Standard,1884.74
3475,Sherry Phillips,douglasdixon@example.org,Cocos (Keeling) Islands,2025-10-24,Standard,775.40
3476,Bryan Parker,robertsalan@example.org,Peru,2025-09-06,Standard,1291.66
3477,Michael Wallace,emiddleton@example.org,Western Sahara,2020-10-15,Standard,9449.82
3478,Mitchell Kelley,munozmary@example.net,Barbados,2024-10-21,Basic,5691.33
3479,Nathaniel Martinez,michael71@example.org,Sweden,2021-07-05,Basic,4453.63
3480,Jeremy Sandoval,madison77@example.com,Pakistan,2020-11-28,Basic,3353.97
3481,Christopher Barnett,boltonchristopher@example.com,French Polynesia,2021-12-25,Basic,8804.79
3482,Charles Hernandez,zfernandez@example.com,Guinea,2023-02-18,Standard,3473.61
3483,Ruth Foley,kristen84@example.com,Malta,2022-06-30,Premium,1137.71
3484,Megan Newton,johnsonsara@example.com,Canada,2021-05-08,Standard,4963.50
3485,Renee Mckenzie MD,michelleosborn@example.net,Solomon Islands,2022-08-21,Basic,5955.96
3486,Joshua Sheppard,xlowe@example.net,Guatemala,2020-04-26,Standard,3931.93
3487,Brittany Butler,edixon@example.org,Macao,2021-05-22,Standard,7400.86
3488,Hailey Shaffer,sarah38@example.org,Denmark,2024-06-22,Standard,1799.03
3489,Jeffrey Reynolds,richardsonjames@example.net,Malta,2024-01-10,Standard,4932.15
3490,Natalie Nelson,jaredhughes@example.org,Switzerland,2025-06-09,Standard,35.44
3491,Barbara Ramirez,paul85@example.org,Namibia,2022-10-21,Standard,1162.79
3492,Kevin Lewis,mirandaadam@example.org,Congo,2024-09-05,Standard,8866.40
3493,Jennifer Moon,cynthiacoleman@example.net,Egypt,2023-11-15,Premium,6578.57
3494,Lindsey Ramos,jacksonsarah@example.org,Bosnia and Herzegovina,2022-10-05,Standard,5068.35
3495,Jasmine Martinez,nicholas95@example.org,Mozambique,2022-09-24,Basic,6871.73
3496,Jorge James,anthony34@example.org,Guinea,2022-06-23,Basic,8148.09
3497,Tina Marshall,gomezroger@example.net,Iceland,2023-01-25,Standard,3380.01
3498,Ashley Perez,christine80@example.net,Latvia,2022-08-21,Premium,2541.74
3499,Michael Hernandez,sethlee@example.net,Slovakia (Slovak Republic),2022-06-11,Standard,9780.48
3500,Chelsea Coffey,hgilbert@example.org,Hungary,2025-01-01,Standard,736.16
3501,Michael Meyer,jared62@example.net,Palau,2023-02-22,Basic,9968.95
3502,William King,perryjames@example.com,Comoros,2020-02-13,Standard,6336.63
3503,Martin Aguilar,gguerra@example.net,Falkland Islands (Malvinas),2025-02-20,Premium,8943.50
3504,Eric Romero,drowe@example.net,Pakistan,2023-01-08,Standard,5871.16
3505,Shawn Patel,,Bermuda,2025-01-20,Basic,3998.79
3506,Anthony Branch,gregory02@example.com,Armenia,2025-10-22,Premium,5007.41
3507,Parker Key,jamesskinner@example.org,Puerto Rico,2024-10-28,Premium,627.26
3508,Tyler Henson,lopezernest@example.com,Lao People's Democratic Republic,2022-01-23,Standard,7225.50
3509,Dennis Martin,lindsay55@example.org,Angola,2022-01-07,Standard,8467.96
3510,Dillon Williams,kevindavidson@example.net,Mayotte,2020-11-14,Basic,3910.18
3511,Christine Greene,browntimothy@example.net,Cocos (Keeling) Islands,2024-02-07,Standard,5390.96
3512,Jesse Ortiz,lauren10@example.net,Sierra Leone,2024-08-04,Basic,5168.35
3513,Angela Cantu,mnolan@example.com,Holy See (Vatican City State),2021-12-02,Standard,2167.12
3514,Johnny Weaver,mmiller@example.org,Canada,2024-04-02,Standard,606.91
3515,Melissa Cobb,rebeccadavis@example.org,Niger,2021-06-09,Standard,3573.23
3516,Stacy Perez,hannah49@example.com,Montserrat,2025-09-19,Premium,7652.73
3517,Emily Jones,ahays@example.org,Jamaica,2022-05-27,Standard,5056.95
3518,Tracy Vega,millerchristopher@example.com,Grenada,2025-01-05,Standard,4564.64
3519,Christine Haley,rturner@example.org,Tokelau,2021-05-02,Standard,9908.77
3520,Deborah Martinez,roger10@example.net,United Kingdom,2023-09-11,Premium,5114.39
3521,Rebecca Sharp,deborah20@example.org,Aruba,2024-10-24,Standard,6079.24
3522,Jennifer Sanchez,vevans@example.com,Bangladesh,2025-03-15,Standard,6922.02
3523,Mr. Juan Jackson,jamiegray@example.org,Thailand,2022-08-24,Basic,3094.42
3524,Mitchell Navarro,kroberts@example.com,Korea,2022-03-28,Premium,4575.04
3525,Elizabeth Gordon,rossstephen@example.com,Ethiopia,2020-02-23,Standard,5775.02
3526,Amanda Lewis,powersjacqueline@example.net,Indonesia,2023-06-02,Standard,3646.93
3527,Jennifer Rogers,jamesbaker@example.org,Egypt,2021-06-13,Standard,8225.77
3528,Monica Barajas,joeljohnson@example.net,Syrian Arab Republic,2020-02-14,Basic,9841.73
3529,Jonathan Taylor,christina60@example.net,Ethiopia,2021-04-02,Standard,4251.66
3530,James Lambert,juliebuck@example.com,Luxembourg,2021-02-06,Premium,4525.54
3531,Kristi Wiggins,lpadilla@example.com,Antarctica (the territory South of 60 deg S),2023-06-19,Standard,4438.47
3532,Roy Yang,melissa43@example.com,Mauritania,2022-07-23,Basic,8847.46
3533,Mary Buchanan,johnsonmarc@example.org,Bulgaria,2024-11-04,Basic,2217.08
3534,Kathleen French,leonardbrian@example.net,Montenegro,2023-04-28,Basic,101.49
3535,Colleen Garcia,natalie91@example.org,Romania,2025-01-09,Standard,9974.78
3536,Scott Walsh,pjohnston@example.net,Central African Republic,2021-02-18,Premium,6287.98
3537,Mark Dougherty,stevensmichael@example.com,Philippines,2022-06-17,Standard,124.65
3538,Anne Flowers,petersonkara@example.org,Guinea-Bissau,2022-09-17,Standard,5055.20
3539,Brandy Poole,valdezbonnie@example.com,Malaysia,2025-04-07,Basic,902.81
3540,John Sullivan,ashleybaker@example.org,Marshall Islands,2024-12-08,Standard,4034.48
3541,Lisa Lopez,rhonda69@example.net,Kiribati,2020-08-13,Premium,9389.46
3542,Cheyenne Becker,moonmargaret@example.net,Rwanda,2022-08-23,Basic,1296.92
3543,Mariah Reynolds,gcrane@example.net,Kazakhstan,2025-03-11,Standard,7629.93
3544,Jonathan Jimenez,ericwilliams@example.com,Timor-Leste,2025-11-09,Standard,8713.41
3545,Natalie Case,princebeverly@example.org,Pitcairn Islands,2025-05-28,Basic,9290.34
3546,James Wood,fred55@example.org,Iran,2025-12-20,Standard,5109.75
3547,Judy Perry,tholmes@example.com,Saint Kitts and Nevis,2025-07-28,Premium,1493.29
3548,Allison Boyd,chenmichael@example.org,Eritrea,2020-10-24,Standard,9041.62
3549,Johnny Carlson,melissa90@example.com,Ghana,2023-01-13,Standard,214.26
3550,Richard Edwards,richard18@example.net,Antarctica (the territory South of 60 deg S),2025-02-24,Standard,6754.71
3551,Zachary Moore,richard58@example.net,Lebanon,2024-02-05,Standard,7130.96
3552,Charles Mendez,smithmatthew@example.com,Panama,2023-09-18,Premium,3605.51
3553,Danielle Campbell,dcastro@example.net,Cuba,2022-01-13,Premium,7942.12
3554,Kristin Keller,kvaughn@example.com,Romania,2022-02-19,Basic,1997.89
3555,Marisa Beck,fmartin@example.net,Oman,2021-03-04,Standard,4014.64
3556,Jasmine Williams,stevensoncharles@example.net,Togo,2020-04-10,Premium,3067.92
